abbr;time;tre200h0;tre200hn;tre200hx;rre150h0;sre000h0;fkl010h0
BAS;201703220300;3.9;3.9;4.0;1.0;0;2.0
BAS;201703220400;3.8;3.7;3.9;1.3;0;1.7
BAS;201703220500;3.5;3.3;3.7;0.7;0;1.4
BAS;201703220600;3.5;3.5;3.5;0.1;0;2.0
BAS;201703220700;3.7;3.6;3.8;0.3;0;1.6
BAS;201703220800;4.2;3.9;4.4;0.0;0;1.0
BAS;201703220900;5.0;4.8;5.4;0.0;0;0.7
BAS;201703221000;5.8;5.4;6.2;0.0;4;0.8
BAS;201703221100;6.4;6.2;6.6;0.0;0;1.1
BAS;201703221200;7.3;6.8;7.7;0.0;0;1.1
BAS;201703221300;7.8;7.6;8.1;0.0;0;1.1
BAS;201703221400;8.4;8.2;8.8;0.0;0;1.0
BAS;201703221500;8.8;8.6;9.1;0.0;0;1.0
BAS;201703221600;8.7;8.3;9.1;0.0;0;1.5
BAS;201703221700;7.7;7.3;8.1;0.0;0;1.4
BAS;201703221800;7.1;6.9;7.3;0.0;0;1.0
BAS;201703221900;6.8;6.7;6.8;0.0;0;1.2
BAS;201703222000;6.6;6.5;6.7;0.0;0;1.4
BAS;201703222100;6.3;6.1;6.5;0.0;0;1.2
BAS;201703222200;6.2;6.2;6.3;0.0;0;1.7
BAS;201703222300;6.1;5.9;6.3;0.0;0;0.3
BAS;201703230000;6.1;6.1;6.3;0.1;0;0.5
BAS;201703230100;6.2;6.1;6.4;0.1;0;1.6
BAS;201703230200;6.6;6.4;6.6;0.1;0;2.3
BAS;201703230300;7.1;6.8;7.7;0.0;0;2.4
BAS;201703230400;7.1;6.5;7.8;0.0;0;2.6
BAS;201703230500;6.5;6.4;6.6;0.0;0;2.8
BAS;201703230600;6.9;6.5;7.3;0.0;42;3.4
BAS;201703230700;7.8;7.5;8.0;0.0;31;3.2
BAS;201703230800;9.9;8.9;10.6;0.0;60;3.6
BAS;201703230900;11.6;10.4;12.6;0.0;52;3.0
BAS;201703231000;13.3;12.5;14.2;0.0;59;3.6
BAS;201703231100;14.6;14.1;15.2;0.0;60;1.9
BAS;201703231200;15.2;14.8;15.9;0.0;60;2.3
BAS;201703231300;16.1;15.6;16.8;0.0;60;1.7
BAS;201703231400;16.4;15.9;16.9;0.0;60;1.9
BAS;201703231500;17.0;16.9;17.2;0.0;60;1.9
BAS;201703231600;16.2;15.7;17.0;0.0;18;1.7
BAS;201703231700;15.2;14.6;15.7;0.0;0;1.8
BAS;201703231800;13.5;12.0;14.2;0.0;0;1.3
BAS;201703231900;12.4;11.7;12.6;0.0;0;1.6
BAS;201703232000;12.0;11.6;12.5;0.0;0;1.4
BAS;201703232100;10.9;10.6;11.2;0.0;0;1.6
BAS;201703232200;9.9;9.6;10.5;0.0;0;2.1
BAS;201703232300;9.4;8.8;9.8;0.0;0;1.7
BAS;201703240000;10.0;9.9;10.1;0.0;0;1.5
BAS;201703240100;10.1;10.0;10.3;0.0;0;1.3
BAS;201703240200;10.3;10.2;10.4;0.0;0;1.2
BAS;201703240300;10.1;10.0;10.2;0.0;0;1.2
BAS;201703240400;10.0;9.9;10.1;0.0;0;0.6
BAS;201703240500;10.0;9.8;10.1;0.0;0;0.4
BAS;201703240600;10.1;10.0;10.2;0.0;0;1.4
BAS;201703240700;8.7;8.4;9.1;0.0;0;1.9
BAS;201703240800;8.7;8.4;9.0;0.0;0;2.0
BAS;201703240900;9.0;8.8;9.3;0.0;0;2.0
BAS;201703241000;9.1;8.9;9.3;0.0;0;2.1
BAS;201703241100;9.7;9.3;10.4;0.0;0;2.0
BAS;201703241200;10.8;10.1;11.4;0.0;0;1.8
BAS;201703241300;11.7;11.3;12.0;0.0;0;1.9
BAS;201703241400;12.2;11.8;12.4;0.0;0;1.9
BAS;201703241500;12.5;12.4;12.7;0.0;0;1.8
BAS;201703241600;12.3;11.8;12.6;0.0;0;2.0
BAS;201703241700;11.3;10.9;11.7;0.0;0;2.0
BAS;201703241800;10.8;10.5;11.0;0.0;0;1.3
BAS;201703241900;10.7;10.5;10.9;0.0;0;2.9
BAS;201703242000;10.3;10.2;10.5;0.0;0;4.2
BAS;201703242100;10.3;10.2;10.3;0.0;0;4.4
BAS;201703242200;9.9;8.8;10.3;0.0;0;2.8
BAS;201703242300;8.0;7.5;8.6;0.0;0;1.8
BAS;201703250000;7.6;7.5;8.0;0.0;0;1.2
BAS;201703250100;7.5;7.2;7.8;0.0;0;1.1
BAS;201703250200;6.8;6.4;7.2;0.0;0;1.3
BAS;201703250300;6.4;6.2;6.6;0.0;0;2.0
BAS;201703250400;5.9;5.8;6.1;0.0;0;2.4
BAS;201703250500;5.6;5.5;5.7;0.0;0;1.6
BAS;201703250600;5.6;5.5;5.8;0.0;0;1.5
BAS;201703250700;5.9;5.5;6.4;0.0;0;1.6
BAS;201703250800;8.0;6.7;10.1;0.0;14;2.3
BAS;201703250900;10.9;10.6;11.5;0.0;59;3.7
BAS;201703251000;12.2;10.8;12.9;0.0;60;3.0
BAS;201703251100;13.2;12.5;14.1;0.0;60;3.0
BAS;201703251200;14.0;12.9;14.5;0.0;60;1.7
BAS;201703251300;15.3;14.3;15.7;0.0;60;1.8
BAS;201703251400;16.2;15.4;16.8;0.0;60;1.7
BAS;201703251500;17.1;16.4;17.4;0.0;60;2.2
BAS;201703251600;17.0;16.6;17.3;0.0;60;3.7
BAS;201703251700;15.9;15.2;16.5;0.0;23;4.1
BAS;201703251800;14.6;14.2;15.2;0.0;0;2.9
BAS;201703251900;13.7;13.3;14.2;0.0;0;2.7
BAS;201703252000;12.5;12.0;13.1;0.0;0;1.8
BAS;201703252100;11.3;10.3;12.0;0.0;0;1.3
BAS;201703252200;9.4;8.7;10.0;0.0;0;1.2
BAS;201703252300;8.4;7.7;8.9;0.0;0;1.2
BAS;201703260000;6.9;6.1;8.7;0.0;0;1.4
BAS;201703260100;5.8;5.1;6.6;0.0;0;1.4
BAS;201703260200;4.9;4.6;5.3;0.0;0;1.9
BAS;201703260300;4.8;4.3;6.1;0.0;0;1.7
BAS;201703260400;6.0;5.4;6.4;0.0;0;1.5
BAS;201703260500;6.7;6.1;7.3;0.0;0;1.2
BAS;201703260600;7.0;6.7;7.3;0.0;29;0.9
BAS;201703260700;7.1;7.0;7.2;0.0;32;1.8
BAS;201703260800;7.5;7.1;8.1;0.0;1;1.3
BAS;201703260900;9.2;7.8;10.8;0.0;53;1.2
BAS;201703261000;11.7;10.9;12.4;0.0;60;1.7
BAS;201703261100;12.4;12.0;12.8;0.0;60;1.7
BAS;201703261200;13.5;12.4;14.4;0.0;51;1.9
BAS;201703261300;14.2;13.6;15.5;0.0;38;1.4
BAS;201703261400;14.8;14.4;15.2;0.0;56;1.3
BAS;201703261500;14.8;14.2;15.1;0.0;59;1.1
BAS;201703261600;14.8;14.6;15.0;0.0;58;1.3
BAS;201703261700;14.5;14.1;14.8;0.0;16;1.3
BAS;201703261800;13.6;12.9;14.1;0.0;0;1.8
BAS;201703261900;12.3;11.8;12.5;0.0;0;1.1
BAS;201703262000;11.1;10.6;11.7;0.0;0;1.8
BAS;201703262100;9.9;9.5;10.4;0.0;0;1.8
BAS;201703262200;8.8;8.4;9.1;0.0;0;1.3
BAS;201703262300;8.1;7.8;8.5;0.0;0;1.5
BAS;201703270000;5.9;5.4;6.3;0.0;0;0.8
BAS;201703270100;6.9;6.1;7.8;0.0;0;1.2
BAS;201703270200;6.8;4.9;7.7;0.0;0;1.3
BAS;201703270300;4.6;3.6;5.5;0.0;0;1.0
BAS;201703270400;4.3;3.0;5.0;0.0;0;0.9
BAS;201703270500;3.6;2.3;4.5;0.0;0;0.7
BAS;201703270600;5.7;4.9;6.7;0.0;46;1.1
BAS;201703270700;7.9;6.9;8.7;0.0;60;2.5
BAS;201703270800;9.8;8.9;10.6;0.0;60;3.6
BAS;201703270900;11.2;10.9;11.4;0.0;60;2.3
BAS;201703271000;12.9;12.3;14.2;0.0;60;1.2
BAS;201703271100;14.7;13.9;15.4;0.0;60;1.2
BAS;201703271200;16.3;15.5;16.7;0.0;60;1.1
BAS;201703271300;17.8;17.6;18.0;0.0;60;1.5
BAS;201703271400;18.3;17.9;18.8;0.0;60;1.5
BAS;201703271500;18.5;18.1;18.7;0.0;60;1.1
BAS;201703271600;18.5;18.2;18.7;0.0;60;0.4
BAS;201703271700;17.5;16.0;18.1;0.0;29;0.7
BAS;201703271800;15.9;15.3;16.7;0.0;0;0.9
BAS;201703271900;13.4;11.2;15.4;0.0;0;1.2
BAS;201703272000;10.3;9.1;11.3;0.0;0;1.9
BAS;201703272100;9.2;7.9;10.1;0.0;0;0.5
BAS;201703272200;9.1;8.0;9.8;0.0;0;1.3
BAS;201703272300;8.0;7.4;8.9;0.0;0;0.9
BAS;201703280000;6.7;5.7;7.4;0.0;0;0.8
BAS;201703280100;7.8;7.3;8.2;0.0;0;1.5
BAS;201703280200;7.9;7.7;8.0;0.0;0;1.8
BAS;201703280300;6.6;5.4;7.3;0.0;0;1.6
BAS;201703280400;6.1;4.7;6.6;0.0;0;1.1
BAS;201703280500;6.2;6.1;6.4;0.0;0;1.6
BAS;201703280600;6.8;6.4;7.6;0.0;51;2.0
BAS;201703280700;8.8;7.9;9.9;0.0;60;1.5
BAS;201703280800;11.4;10.6;12.3;0.0;60;1.6
BAS;201703280900;14.2;13.0;15.6;0.0;60;1.4
BAS;201703281000;16.2;15.3;17.5;0.0;60;0.8
BAS;201703281100;17.9;17.1;18.5;0.0;60;1.1
BAS;201703281200;19.1;18.4;19.6;0.0;60;1.7
BAS;201703281300;19.4;18.7;19.8;0.0;60;1.9
BAS;201703281400;19.5;18.9;20.3;0.0;26;2.6
BAS;201703281500;19.7;19.1;20.3;0.0;41;2.7
BAS;201703281600;19.5;19.2;19.9;0.0;60;2.7
BAS;201703281700;18.6;18.1;19.1;0.0;28;2.4
BAS;201703281800;15.9;15.1;17.2;0.0;0;1.8
BAS;201703281900;13.7;12.8;14.4;0.0;0;2.2
BAS;201703282000;12.8;12.0;13.5;0.0;0;2.7
BAS;201703282100;11.8;11.0;12.4;0.0;0;3.0
BAS;201703282200;11.1;10.5;11.7;0.0;0;3.2
BAS;201703282300;10.4;9.7;11.0;0.0;0;2.1
BAS;201703290000;10.0;8.7;11.2;0.0;0;1.3
BAS;201703290100;8.5;8.1;9.1;0.0;0;0.5
BAS;201703290200;8.1;7.6;9.2;0.0;0;0.4
BAS;201703290300;7.6;6.7;8.4;0.0;0;0.7
BAS;201703290400;7.5;7.3;8.0;0.0;0;1.3
BAS;201703290500;6.9;6.1;7.4;0.0;0;1.1
BAS;201703290600;8.0;7.6;8.6;0.0;42;1.2
BAS;201703290700;9.9;9.1;10.7;0.0;60;1.2
BAS;201703290800;12.3;11.2;13.0;0.0;60;1.2
BAS;201703290900;14.4;13.4;15.1;0.0;60;0.8
BAS;201703291000;16.2;15.6;16.6;0.0;60;1.5
BAS;201703291100;17.4;16.8;18.2;0.0;60;1.4
BAS;201703291200;18.3;17.8;19.2;0.0;60;1.7
BAS;201703291300;18.7;18.4;19.0;0.0;60;1.5
BAS;201703291400;19.5;19.1;19.8;0.0;60;1.8
BAS;201703291500;19.6;19.5;19.8;0.0;60;1.5
BAS;201703291600;19.2;19.0;19.4;0.0;60;1.2
BAS;201703291700;18.3;17.2;18.9;0.0;33;1.0
BAS;201703291800;15.2;14.1;16.5;0.0;0;1.0
BAS;201703291900;12.4;11.5;13.3;0.0;0;1.7
BAS;201703292000;11.7;10.6;13.1;0.0;0;1.0
BAS;201703292100;10.5;9.3;11.1;0.0;0;1.3
BAS;201703292200;9.5;8.9;10.1;0.0;0;0.8
BAS;201703292300;9.4;8.5;10.1;0.0;0;0.8
BAS;201703300000;7.4;6.6;8.0;0.0;0;0.7
BAS;201703300100;8.4;7.6;9.0;0.0;0;1.0
BAS;201703300200;8.2;8.1;8.3;0.0;0;1.6
BAS;201703300300;7.8;7.6;8.1;0.0;0;1.4
BAS;201703300400;6.3;5.5;7.4;0.0;0;0.7
BAS;201703300500;5.2;4.6;5.9;0.0;0;0.8
BAS;201703300600;6.5;5.2;8.2;0.0;33;1.3
BAS;201703300700;9.4;8.9;10.2;0.0;60;1.0
BAS;201703300800;11.5;10.3;13.1;0.0;60;0.8
BAS;201703300900;14.7;13.6;16.4;0.0;60;1.0
BAS;201703301000;17.4;16.5;18.0;0.0;60;2.5
BAS;201703301100;19.2;18.5;20.0;0.0;60;2.2
BAS;201703301200;20.3;19.7;20.9;0.0;60;1.8
BAS;201703301300;21.6;21.3;22.0;0.0;60;1.8
BAS;201703301400;21.8;21.3;22.9;0.0;60;1.4
BAS;201703301500;22.0;21.5;22.2;0.0;60;1.8
BAS;201703301600;21.9;21.7;22.1;0.0;60;2.5
BAS;201703301700;20.8;20.2;21.5;0.0;33;2.2
BAS;201703301800;18.9;18.7;19.4;0.0;0;1.5
BAS;201703301900;16.0;14.2;17.9;0.0;0;1.4
BAS;201703302000;15.8;14.9;16.3;0.0;0;1.6
BAS;201703302100;14.8;14.5;15.2;0.0;0;2.0
BAS;201703302200;13.6;13.1;14.0;0.0;0;2.0
BAS;201703302300;12.2;9.6;13.2;0.0;0;2.2
BAS;201703310000;11.2;10.9;11.6;0.0;0;1.4
BAS;201703310100;10.9;10.4;11.1;0.0;0;2.2
BAS;201703310200;10.4;10.1;10.7;0.0;0;1.9
BAS;201703310300;9.8;9.6;9.9;0.0;0;1.9
BAS;201703310400;9.1;8.1;9.6;0.0;0;1.6
BAS;201703310500;8.7;8.6;8.8;0.0;0;2.2
BAS;201703310600;9.5;8.9;10.1;0.0;40;1.5
BAS;201703310700;11.7;10.7;13.1;0.0;60;1.4
BAS;201703310800;14.3;13.3;15.5;0.0;60;1.6
BAS;201703310900;16.6;15.9;17.3;0.0;60;1.3
BAS;201703311000;18.4;17.5;19.2;0.0;60;0.6
BAS;201703311100;19.9;19.4;20.8;0.0;45;0.8
BAS;201703311200;21.2;20.8;22.0;0.0;51;1.0
BAS;201703311300;21.5;21.3;21.6;0.0;0;1.9
BAS;201703311400;21.4;21.0;21.8;0.0;5;2.6
BAS;201703311500;21.3;21.0;21.6;0.0;13;2.2
BAS;201703311600;20.9;20.2;21.5;0.0;6;1.9
BAS;201703311700;19.8;19.3;20.5;0.0;0;2.2
BAS;201703311800;16.1;13.7;19.0;0.0;0;0.7
BAS;201703311900;14.5;13.3;15.1;0.0;0;1.2
BAS;201703312000;12.4;11.6;13.4;0.0;0;2.1
BAS;201703312100;12.6;11.4;14.0;0.0;0;1.0
BAS;201703312200;11.2;10.4;12.2;0.0;0;1.1
BAS;201703312300;11.1;9.2;11.9;0.0;0;0.8
BAS;201704010000;9.3;8.8;10.1;0.0;0;0.8
BAS;201704010100;8.9;8.0;9.6;0.0;0;0.9
BAS;201704010200;8.3;7.8;9.0;0.0;0;0.6
BAS;201704010300;7.8;7.3;8.3;0.0;0;0.4
BAS;201704010400;7.7;7.1;8.1;0.0;0;0.5
BAS;201704010500;7.4;6.8;8.3;0.0;0;0.5
BAS;201704010600;7.6;6.7;8.4;0.0;0;0.6
BAS;201704010700;9.9;8.4;11.6;0.0;33;2.0
BAS;201704010800;14.2;12.3;15.6;0.0;60;1.6
BAS;201704010900;16.0;15.3;16.3;0.0;60;3.6
BAS;201704011000;16.6;16.0;17.1;0.0;60;3.8
BAS;201704011100;17.0;16.6;17.3;0.0;60;3.8
BAS;201704011200;17.1;16.7;18.0;0.0;60;4.1
BAS;201704011300;16.6;16.1;17.1;0.0;60;4.2
BAS;201704011400;15.9;15.2;16.2;0.0;46;4.3
BAS;201704011500;14.0;13.4;14.8;0.0;0;4.6
BAS;201704011600;13.1;12.9;13.4;0.0;0;3.2
BAS;201704011700;12.4;12.1;12.7;0.0;0;2.9
BAS;201704011800;11.6;11.2;11.9;0.0;0;2.4
BAS;201704011900;10.9;10.5;11.2;0.0;0;2.1
BAS;201704012000;9.9;9.1;10.3;0.0;0;0.7
BAS;201704012100;9.0;8.1;9.9;0.0;0;1.2
BAS;201704012200;8.6;8.3;9.0;0.0;0;1.4
BAS;201704012300;9.1;8.6;9.3;0.0;0;2.4
BAS;201704020000;9.2;8.7;9.5;0.0;0;1.4
BAS;201704020100;9.3;8.9;9.8;0.0;0;0.9
BAS;201704020200;9.7;9.5;9.7;0.0;0;1.0
BAS;201704020300;9.4;9.2;9.6;0.0;0;1.0
BAS;201704020400;8.9;8.8;9.0;0.1;0;0.8
BAS;201704020500;8.7;8.7;8.8;0.0;0;0.9
BAS;201704020600;8.5;8.4;8.6;0.0;0;1.6
BAS;201704020700;8.7;8.5;9.0;0.0;0;1.1
BAS;201704020800;9.1;9.0;9.3;0.0;0;1.2
BAS;201704020900;10.3;9.5;11.5;0.0;0;1.5
BAS;201704021000;12.5;11.6;13.7;0.0;12;1.9
BAS;201704021100;13.2;12.6;14.0;0.0;2;1.7
BAS;201704021200;14.2;13.9;14.4;0.0;1;2.0
BAS;201704021300;14.6;14.2;15.4;0.0;5;2.1
BAS;201704021400;15.4;15.0;15.9;0.0;0;2.0
BAS;201704021500;15.4;15.3;15.5;0.0;0;2.6
BAS;201704021600;15.3;15.1;15.4;0.0;0;2.3
BAS;201704021700;14.9;14.6;15.1;0.0;0;2.5
BAS;201704021800;14.3;14.1;14.5;0.0;0;2.0
BAS;201704021900;14.0;13.9;14.1;0.0;0;1.4
BAS;201704022000;12.8;11.3;13.8;0.0;0;1.1
BAS;201704022100;12.6;12.1;12.9;0.0;0;1.5
BAS;201704022200;12.6;12.4;12.9;0.0;0;1.0
BAS;201704022300;12.0;11.3;12.5;0.0;0;1.1
BAS;201704030000;11.7;11.4;11.9;0.0;0;1.1
BAS;201704030100;11.3;11.0;11.5;0.0;0;1.1
BAS;201704030200;10.8;10.5;11.0;0.0;0;1.0
BAS;201704030300;10.4;10.1;10.8;0.0;0;0.8
BAS;201704030400;9.8;9.1;10.2;0.0;0;0.9
BAS;201704030500;8.5;7.9;9.0;0.0;0;1.5
BAS;201704030600;9.3;8.5;9.9;0.0;25;1.3
BAS;201704030700;10.8;10.1;11.7;0.0;60;1.4
BAS;201704030800;12.1;11.4;12.8;0.0;60;1.2
BAS;201704030900;13.5;12.7;14.5;0.0;60;1.2
BAS;201704031000;15.4;14.5;16.3;0.0;60;1.5
BAS;201704031100;16.3;15.5;17.5;0.0;57;1.3
BAS;201704031200;17.1;16.6;18.0;0.0;31;1.5
BAS;201704031300;17.3;16.2;18.2;0.0;14;2.0
BAS;201704031400;16.0;15.3;16.8;0.0;30;3.2
BAS;201704031500;17.0;16.9;17.2;0.0;30;2.7
BAS;201704031600;16.3;15.7;16.9;0.0;15;2.2
BAS;201704031700;15.1;14.4;15.4;0.0;18;0.9
BAS;201704031800;13.2;13.0;13.6;0.0;0;0.8
BAS;201704031900;11.9;10.9;12.5;0.0;0;1.1
BAS;201704032000;11.3;11.0;11.4;0.0;0;1.0
BAS;201704032100;11.9;11.5;12.5;0.0;0;0.4
BAS;201704032200;11.4;11.2;11.6;0.0;0;0.4
BAS;201704032300;10.7;9.8;11.2;0.0;0;0.4
BAS;201704040000;9.1;8.4;9.7;0.0;0;0.8
BAS;201704040100;9.0;8.6;9.4;0.0;0;0.8
BAS;201704040200;8.9;8.6;9.3;0.0;0;1.4
BAS;201704040300;8.9;8.0;9.4;0.0;0;1.6
BAS;201704040400;8.2;8.0;8.5;0.0;0;1.4
BAS;201704040500;8.4;8.0;8.8;0.0;0;1.1
BAS;201704040600;8.9;8.5;9.7;0.0;4;0.7
BAS;201704040700;10.2;9.7;10.6;0.0;3;0.5
BAS;201704040800;11.2;10.5;11.8;0.0;6;0.8
BAS;201704040900;12.8;12.2;13.6;0.0;29;1.1
BAS;201704041000;13.7;13.4;14.1;0.0;1;2.0
BAS;201704041100;14.9;14.1;15.5;0.0;21;1.5
BAS;201704041200;16.5;16.0;17.5;0.0;45;1.6
BAS;201704041300;16.7;16.0;17.6;0.0;14;2.0
BAS;201704041400;15.9;15.5;16.3;0.0;1;2.1
BAS;201704041500;15.2;14.9;15.4;0.0;0;2.1
BAS;201704041600;15.0;14.9;15.2;0.0;0;1.4
BAS;201704041700;14.6;14.3;14.9;0.0;0;1.3
BAS;201704041800;14.3;14.1;14.5;0.0;0;1.2
BAS;201704041900;13.6;13.0;14.0;0.0;0;1.2
BAS;201704042000;12.8;12.6;13.0;0.0;0;1.0
BAS;201704042100;12.0;10.6;12.9;0.0;0;0.7
BAS;201704042200;10.6;9.7;11.1;0.0;0;0.6
BAS;201704042300;10.3;9.8;11.0;0.0;0;0.9
BAS;201704050000;9.2;8.8;9.7;0.0;0;0.6
BAS;201704050100;8.9;8.1;9.5;0.0;0;1.1
BAS;201704050200;8.3;7.9;9.8;2.3;0;2.9
BAS;201704050300;7.4;6.8;7.7;0.0;0;1.4
BAS;201704050400;6.6;6.0;7.2;0.0;0;0.6
BAS;201704050500;6.2;5.7;6.8;0.0;0;0.9
BAS;201704050600;6.4;5.6;7.3;0.0;9;0.8
BAS;201704050700;8.1;7.5;8.8;0.0;60;0.8
BAS;201704050800;9.8;8.9;10.7;0.0;60;0.8
BAS;201704050900;11.4;11.1;11.6;0.0;60;0.7
BAS;201704051000;12.9;12.4;13.3;0.0;54;1.5
BAS;201704051100;13.7;13.2;14.7;0.0;43;1.5
BAS;201704051200;14.9;14.5;15.5;0.0;28;1.8
BAS;201704051300;16.0;15.6;16.8;0.0;52;1.6
BAS;201704051400;15.7;15.4;16.1;0.0;13;1.8
BAS;201704051500;15.6;15.5;15.9;0.0;3;1.4
BAS;201704051600;15.6;15.4;15.6;0.0;0;1.4
BAS;201704051700;14.9;14.5;15.2;0.0;0;1.8
BAS;201704051800;13.9;13.2;14.3;0.0;0;1.5
BAS;201704051900;12.9;12.1;13.7;0.0;0;1.2
BAS;201704052000;11.6;11.3;12.1;0.0;0;1.2
BAS;201704052100;10.4;9.5;11.1;0.0;0;1.3
BAS;201704052200;9.7;8.9;10.1;0.0;0;1.7
BAS;201704052300;10.2;10.0;10.4;0.0;0;2.2
BAS;201704060000;9.8;9.4;10.3;0.0;0;1.7
BAS;201704060100;9.4;9.3;9.5;0.0;0;2.4
BAS;201704060200;9.1;9.0;9.3;0.0;0;1.9
BAS;201704060300;8.6;8.3;8.9;0.0;0;2.5
BAS;201704060400;8.3;8.0;8.4;0.0;0;2.1
BAS;201704060500;8.0;7.8;8.3;0.0;0;2.6
BAS;201704060600;7.7;7.5;7.7;0.0;0;3.2
BAS;201704060700;8.0;7.7;8.8;0.0;31;2.7
BAS;201704060800;9.2;8.7;10.2;0.0;28;2.0
BAS;201704060900;10.4;9.6;11.6;0.0;53;1.8
BAS;201704061000;11.5;10.7;12.8;0.0;51;2.7
BAS;201704061100;12.0;11.6;12.7;0.0;57;2.2
BAS;201704061200;13.2;12.5;13.8;0.0;60;2.4
BAS;201704061300;13.5;12.7;14.1;0.0;59;2.6
BAS;201704061400;13.7;12.9;14.3;0.0;60;2.6
BAS;201704061500;13.0;12.6;13.8;0.0;60;3.2
BAS;201704061600;12.0;11.6;12.5;0.0;60;3.2
BAS;201704061700;10.7;10.0;11.5;0.0;45;2.8
BAS;201704061800;9.5;9.1;9.9;0.0;0;2.5
BAS;201704061900;8.5;8.1;8.9;0.0;0;2.3
BAS;201704062000;7.3;6.4;8.1;0.0;0;1.5
BAS;201704062100;5.5;4.6;6.6;0.0;0;1.9
BAS;201704062200;4.2;3.8;4.5;0.0;0;1.7
BAS;201704062300;4.1;2.9;4.8;0.0;0;0.5
BAS;201704070000;3.2;1.6;4.5;0.0;0;0.5
BAS;201704070100;2.3;1.9;3.0;0.0;0;1.0
BAS;201704070200;1.8;1.1;2.2;0.0;0;1.1
BAS;201704070300;1.8;0.8;2.5;0.0;0;0.7
BAS;201704070400;1.1;0.5;1.8;0.0;0;0.7
BAS;201704070500;0.8;0.5;1.4;0.0;7;0.9
BAS;201704070600;2.9;1.1;4.7;0.0;60;1.1
BAS;201704070700;6.1;5.4;6.8;0.0;60;1.1
BAS;201704070800;8.2;7.5;9.1;0.0;60;0.8
BAS;201704070900;10.4;9.4;11.3;0.0;60;1.0
BAS;201704071000;11.9;10.9;12.6;0.0;60;1.6
BAS;201704071100;13.0;12.2;13.4;0.0;60;1.7
BAS;201704071200;14.8;13.4;15.3;0.0;60;1.7
BAS;201704071300;16.1;15.3;16.7;0.0;60;1.5
BAS;201704071400;17.1;16.5;17.7;0.0;60;1.8
BAS;201704071500;17.7;17.4;18.0;0.0;60;1.6
BAS;201704071600;17.4;17.2;17.6;0.0;60;1.5
BAS;201704071700;16.5;16.0;17.1;0.0;53;1.1
BAS;201704071800;15.0;14.4;15.5;0.0;0;1.1
BAS;201704071900;13.3;12.2;14.2;0.0;0;1.0
BAS;201704072000;11.3;9.8;12.6;0.0;0;1.3
BAS;201704072100;9.4;8.4;10.5;0.0;0;1.6
BAS;201704072200;7.9;7.2;8.6;0.0;0;1.9
BAS;201704072300;7.5;6.8;8.3;0.0;0;1.0
BAS;201704080000;6.6;5.7;7.4;0.0;0;0.8
BAS;201704080100;5.0;3.6;5.7;0.0;0;0.9
BAS;201704080200;5.0;4.2;5.5;0.0;0;0.3
BAS;201704080300;4.1;3.4;4.6;0.0;0;0.4
BAS;201704080400;3.5;3.1;4.0;0.0;0;0.4
BAS;201704080500;3.9;3.7;4.0;0.0;5;0.4
BAS;201704080600;6.3;5.5;7.1;0.0;60;0.7
BAS;201704080700;8.0;6.8;8.9;0.0;60;1.0
BAS;201704080800;11.0;10.1;12.1;0.0;60;1.0
BAS;201704080900;13.6;12.5;14.5;0.0;60;1.4
BAS;201704081000;15.5;15.0;16.5;0.0;60;1.5
BAS;201704081100;17.0;16.4;18.0;0.0;60;1.2
BAS;201704081200;18.0;17.4;19.2;0.0;60;1.5
BAS;201704081300;19.3;18.9;20.1;0.0;60;1.4
BAS;201704081400;20.0;19.6;21.1;0.0;60;1.5
BAS;201704081500;20.2;19.4;20.8;0.0;60;1.2
BAS;201704081600;20.3;20.1;20.4;0.0;60;0.9
BAS;201704081700;19.6;19.1;20.5;0.0;59;1.2
BAS;201704081800;17.3;15.5;19.0;0.0;0;1.1
BAS;201704081900;14.3;12.6;16.0;0.0;0;1.3
BAS;201704082000;11.7;10.9;12.6;0.0;0;2.4
BAS;201704082100;10.2;9.8;11.1;0.0;0;2.9
BAS;201704082200;9.8;9.1;10.6;0.0;0;2.1
BAS;201704082300;8.2;6.8;9.1;0.0;0;0.7
BAS;201704090000;7.6;6.6;8.6;0.0;0;0.9
BAS;201704090100;6.9;6.5;7.4;0.0;0;0.8
BAS;201704090200;6.2;5.3;7.7;0.0;0;0.7
BAS;201704090300;7.1;6.0;7.9;0.0;0;1.1
BAS;201704090400;6.8;6.1;7.4;0.0;0;1.1
BAS;201704090500;6.2;5.7;6.7;0.0;17;0.9
BAS;201704090600;7.7;6.1;8.9;0.0;60;1.1
BAS;201704090700;10.5;9.5;11.8;0.0;60;1.3
BAS;201704090800;13.4;11.8;14.7;0.0;60;1.2
BAS;201704090900;16.6;15.4;18.1;0.0;60;1.0
BAS;201704091000;18.8;17.6;19.5;0.0;60;1.0
BAS;201704091100;20.6;20.0;21.4;0.0;60;1.4
BAS;201704091200;22.2;21.1;23.2;0.0;60;1.2
BAS;201704091300;23.0;22.5;23.7;0.0;60;1.2
BAS;201704091400;23.5;23.1;23.8;0.0;60;0.9
BAS;201704091500;23.6;23.3;23.9;0.0;60;1.2
BAS;201704091600;23.7;23.4;24.0;0.0;60;1.2
BAS;201704091700;22.5;20.2;23.5;0.0;60;0.7
BAS;201704091800;19.4;18.1;20.4;0.0;0;0.9
BAS;201704091900;16.6;16.1;17.6;0.0;0;2.4
BAS;201704092000;15.7;14.6;16.6;0.0;0;1.3
